Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,State Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2023-001375,2023-12-22,2023-12-26,Second Class,CUST-10922,Omar Anderson,Consumer,United States,Philadelphia,Pennsylvania,PA,East,LAP-355,Technology,Laptops,Laptop Model 355,1417.71,1,0.3,-91.88
ORD-2023-002036,2023-12-22,2023-12-28,Standard Class,CUST-10118,Daniel Davis,Consumer,United States,Chicago,Illinois,IL,Central,FOO-755,Clothing,Footwear,Footwear Model 755,595.11,3,0.0,133.84
ORD-2023-003902,2023-12-22,2023-12-26,Standard Class,CUST-11352,Robert Khan,Corporate,United States,Nashville,Tennessee,TN,South,LAP-431,Technology,Laptops,Laptop Model 431,1347.83,1,0.0,177.28
ORD-2023-005348,2023-12-22,2023-12-23,Same Day,CUST-10036,Lucas Patel,Consumer,United States,Nashville,Tennessee,TN,South,PHO-186,Technology,Phones,Phone Model 186,316.68,1,0.0,59.09
ORD-2023-005661,2023-12-22,2023-12-28,Standard Class,CUST-10263,Ava Patel,Consumer,United States,Denver,Colorado,CO,West,PHO-423,Technology,Phones,Phone Model 423,951.49,2,0.1,151.86
ORD-2023-006922,2023-12-22,2023-12-26,Second Class,CUST-10880,Arjun Davis,Consumer,United States,Kansas City,Missouri,MO,Central,LAB-907,Office Supplies,Labels,Label Model 907,10.53,1,0.1,2.28
ORD-2023-008051,2023-12-22,2023-12-25,Second Class,CUST-10611,Ken Taylor,Consumer,United States,Pittsburgh,Pennsylvania,PA,East,FUR-920,Furniture,Furnishings,Furnishing Model 920,87.07,2,0.1,1.9
ORD-2023-009615,2023-12-22,2023-12-29,Standard Class,CUST-11325,Jack Lewis,Corporate,United States,Cleveland,Ohio,OH,Central,LAP-338,Technology,Laptops,Laptop Model 338,480.58,1,0.4,-50.11
ORD-2023-000890,2023-12-23,2023-12-28,Standard Class,CUST-11207,Arjun Wilson,Consumer,United States,Columbus,Ohio,OH,Central,KID-168,Clothing,Kids' Wear,Kids' Wear Model 168,107.79,2,0.0,25.93
ORD-2023-001149,2023-12-23,2023-12-25,First Class,CUST-10670,Ananya Patel,Home Office,United States,Austin,Texas,TX,Central,PHO-552,Technology,Phones,Phone Model 552,202.13,1,0.3,-1.3
ORD-2023-001204,2023-12-23,2023-12-28,Standard Class,CUST-10176,Emma Davis,Corporate,United States,Boston,Massachusetts,MA,East,KID-149,Clothing,Kids' Wear,Kids' Wear Model 149,166.54,3,0.1,33.45
ORD-2023-001880,2023-12-23,2023-12-30,Standard Class,CUST-11161,Olivia Taylor,Corporate,United States,Seattle,Washington,WA,West,CAM-871,Technology,Cameras,Camera Model 871,832.71,1,0.0,86.95
ORD-2023-002011,2023-12-23,2023-12-26,Second Class,CUST-10512,Ravi Johnson,Home Office,United States,Raleigh,North Carolina,NC,South,LAP-791,Technology,Laptops,Laptop Model 791,5745.14,4,0.2,126.22
ORD-2023-002141,2023-12-23,2023-12-30,Standard Class,CUST-10260,Olivia Patel,Consumer,United States,Portland,Oregon,OR,West,DEC-919,Home & Kitchen,Decor,Decor Model 919,87.26,1,0.1,16.14
ORD-2023-002703,2023-12-23,2023-12-26,Second Class,CUST-10526,Ethan Young,Consumer,United States,Jersey City,New Jersey,NJ,East,APP-770,Home & Kitchen,Appliances,Appliance Model 770,2128.55,3,0.0,208.75
ORD-2023-003940,2023-12-23,2023-12-28,Standard Class,CUST-10070,Nina Lee,Home Office,United States,Ann Arbor,Michigan,MI,Central,CAM-655,Technology,Cameras,Camera Model 655,951.23,1,0.1,156.64
ORD-2023-004905,2023-12-23,2023-12-28,Standard Class,CUST-11071,Ken Anderson,Home Office,United States,Buffalo,New York,NY,East,BOO-877,Furniture,Bookcases,Bookcase Model 877,1692.07,3,0.1,56.5
ORD-2023-005053,2023-12-23,2023-12-25,Second Class,CUST-10824,Nina Clark,Home Office,United States,Worcester,Massachusetts,MA,East,ACC-914,Technology,Accessories,Accessorie Model 914,106.13,3,0.3,14.49
ORD-2023-005815,2023-12-23,2023-12-29,Standard Class,CUST-10684,Ken Anderson,Corporate,United States,Newark,New Jersey,NJ,East,STO-678,Office Supplies,Storage,Storage Model 678,215.95,2,0.2,18.36
ORD-2023-006762,2023-12-23,2023-12-27,Standard Class,CUST-10520,Isabella Lewis,Consumer,United States,Reno,Nevada,NV,West,APP-347,Home & Kitchen,Appliances,Appliance Model 347,233.1,1,0.4,-33.39
ORD-2023-007507,2023-12-23,2023-12-30,Standard Class,CUST-10263,Ava Patel,Consumer,United States,Minneapolis,Minnesota,MN,Central,BOO-903,Furniture,Bookcases,Bookcase Model 903,1269.56,4,0.1,26.3
ORD-2023-007812,2023-12-23,2023-12-28,Standard Class,CUST-11172,Carlos Khan,Corporate,United States,Memphis,Tennessee,TN,South,LAB-525,Office Supplies,Labels,Label Model 525,6.87,2,0.3,0.65
ORD-2023-007824,2023-12-23,2023-12-27,Standard Class,CUST-10525,Ethan Brown,Consumer,United States,Boston,Massachusetts,MA,East,PAP-181,Office Supplies,Paper,Paper Model 181,18.96,2,0.3,2.17
ORD-2023-008930,2023-12-23,2023-12-28,Standard Class,CUST-10548,Elena Nguyen,Consumer,United States,Richmond,Virginia,VA,East,MEN-362,Clothing,Men's Apparel,Men's Apparel Model 362,443.49,4,0.0,102.74
ORD-2023-009133,2023-12-23,2023-12-24,First Class,CUST-10138,Mia Nguyen,Corporate,United States,Seattle,Washington,WA,West,FOO-636,Clothing,Footwear,Footwear Model 636,146.62,1,0.2,7.54
ORD-2023-009137,2023-12-23,2023-12-30,Standard Class,CUST-10187,Jack Johnson,Corporate,United States,Worcester,Massachusetts,MA,East,FOO-862,Clothing,Footwear,Footwear Model 862,274.82,3,0.3,10.33
ORD-2023-009296,2023-12-23,2023-12-25,First Class,CUST-11355,Mary Smith,Corporate,United States,Minneapolis,Minnesota,MN,Central,MEN-138,Clothing,Men's Apparel,Men's Apparel Model 138,198.29,4,0.0,38.33
ORD-2023-009730,2023-12-23,2023-12-27,Standard Class,CUST-10606,Lucas Lewis,Consumer,United States,Denver,Colorado,CO,West,FOO-901,Clothing,Footwear,Footwear Model 901,543.53,3,0.1,48.63
ORD-2023-000693,2023-12-24,2023-12-28,Standard Class,CUST-10714,Emma Nguyen,Consumer,United States,Newark,New Jersey,NJ,East,CHA-434,Furniture,Chairs,Chair Model 434,1037.62,4,0.15,25.4
ORD-2023-000759,2023-12-24,2023-12-26,Second Class,CUST-10186,Fatima Brown,Consumer,United States,Boulder,Colorado,CO,West,COO-241,Home & Kitchen,Cookware,Cookware Model 241,320.33,3,0.2,31.98
ORD-2023-000860,2023-12-24,2023-12-25,Same Day,CUST-11195,Lucas Garcia,Home Office,United States,Norfolk,Virginia,VA,East,COO-194,Home & Kitchen,Cookware,Cookware Model 194,190.78,1,0.1,24.87
ORD-2023-001751,2023-12-24,2023-12-28,Second Class,CUST-10586,Arjun Garcia,Consumer,United States,Albany,New York,NY,East,ART-793,Office Supplies,Art,Art Model 793,90.64,2,0.0,17.72
ORD-2023-002130,2023-12-24,2023-12-31,Standard Class,CUST-10536,Omar Kumar,Consumer,United States,Portland,Oregon,OR,West,ACC-685,Technology,Accessories,Accessorie Model 685,211.01,5,0.15,47.83
ORD-2023-002727,2023-12-24,2023-12-29,Standard Class,CUST-10611,Ken Taylor,Consumer,United States,New York City,New York,NY,East,BOO-232,Furniture,Bookcases,Bookcase Model 232,190.41,1,0.2,1.17
ORD-2023-004122,2023-12-24,2023-12-31,Standard Class,CUST-11048,Ken Lewis,Corporate,United States,Ann Arbor,Michigan,MI,Central,CHA-255,Furniture,Chairs,Chair Model 255,954.87,2,0.2,33.06
ORD-2023-006115,2023-12-24,2023-12-25,First Class,CUST-10674,Omar Martinez,Consumer,United States,Pittsburgh,Pennsylvania,PA,East,ACC-790,Technology,Accessories,Accessorie Model 790,80.88,1,0.1,19.34
ORD-2023-007605,2023-12-24,2023-12-28,Second Class,CUST-10380,Ahmed Martinez,Consumer,United States,Portland,Oregon,OR,West,STO-986,Office Supplies,Storage,Storage Model 986,280.18,3,0.0,41.45
ORD-2023-008324,2023-12-24,2023-12-29,Standard Class,CUST-10936,Grace Walker,Home Office,United States,Memphis,Tennessee,TN,South,MEN-903,Clothing,Men's Apparel,Men's Apparel Model 903,281.05,3,0.15,27.77
ORD-2023-008456,2023-12-24,2023-12-30,Standard Class,CUST-11377,Nina Lewis,Consumer,United States,St. Louis,Missouri,MO,Central,KID-172,Clothing,Kids' Wear,Kids' Wear Model 172,53.64,1,0.0,15.29
ORD-2023-008653,2023-12-24,2023-12-28,Standard Class,CUST-10612,Fatima Young,Consumer,United States,Ann Arbor,Michigan,MI,Central,STO-822,Office Supplies,Storage,Storage Model 822,139.65,1,0.0,37.95
ORD-2023-009675,2023-12-24,2023-12-28,Second Class,CUST-10898,Nina Garcia,Consumer,United States,Cleveland,Ohio,OH,Central,CAM-826,Technology,Cameras,Camera Model 826,3784.55,4,0.1,250.49
ORD-2023-002235,2023-12-25,2023-12-29,Standard Class,CUST-10548,Elena Nguyen,Consumer,United States,Phoenix,Arizona,AZ,West,LAB-497,Office Supplies,Labels,Label Model 497,5.97,1,0.2,0.84
ORD-2023-002377,2023-12-25,2023-12-27,First Class,CUST-10980,Elena Young,Corporate,United States,Denver,Colorado,CO,West,CAM-128,Technology,Cameras,Camera Model 128,2250.77,3,0.1,136.32
ORD-2023-002468,2023-12-25,2023-12-30,Standard Class,CUST-10526,Ethan Young,Consumer,United States,St. Paul,Minnesota,MN,Central,PHO-914,Technology,Phones,Phone Model 914,309.54,1,0.1,31.2
ORD-2023-002971,2023-12-25,2023-12-28,Second Class,CUST-10162,Nina Lee,Home Office,United States,Tampa,Florida,FL,South,STO-248,Office Supplies,Storage,Storage Model 248,33.69,2,0.1,3.86
ORD-2023-003550,2023-12-25,2023-12-27,Second Class,CUST-10426,Ken Lee,Consumer,United States,Tampa,Florida,FL,South,PHO-842,Technology,Phones,Phone Model 842,796.38,2,0.0,114.53
ORD-2023-004909,2023-12-25,2023-12-27,First Class,CUST-10064,Carlos Anderson,Corporate,United States,Las Vegas,Nevada,NV,West,DEC-590,Home & Kitchen,Decor,Decor Model 590,39.11,1,0.3,3.59
ORD-2023-004915,2023-12-25,2023-12-31,Standard Class,CUST-10375,Ken Patel,Consumer,United States,Newark,New Jersey,NJ,East,PHO-679,Technology,Phones,Phone Model 679,381.3,2,0.0,64.33
ORD-2023-006796,2023-12-25,2023-12-26,First Class,CUST-11065,Isabella Young,Corporate,United States,Phoenix,Arizona,AZ,West,ACC-251,Technology,Accessories,Accessorie Model 251,70.9,2,0.1,20.39
ORD-2023-000107,2023-12-26,2023-12-26,Same Day,CUST-11232,Lucas Garcia,Home Office,United States,Newark,New Jersey,NJ,East,ACC-736,Technology,Accessories,Accessorie Model 736,179.26,2,0.0,66.77
ORD-2023-001330,2023-12-26,2023-12-29,Second Class,CUST-10565,Fatima Taylor,Consumer,United States,Raleigh,North Carolina,NC,South,FOO-795,Clothing,Footwear,Footwear Model 795,110.54,1,0.15,10.32
ORD-2023-001658,2023-12-26,2023-12-30,Standard Class,CUST-10913,Priya Young,Consumer,United States,Philadelphia,Pennsylvania,PA,East,LAP-814,Technology,Laptops,Laptop Model 814,830.93,1,0.15,39.33
ORD-2023-002873,2023-12-26,2023-12-31,Standard Class,CUST-10719,Noah Young,Consumer,United States,Phoenix,Arizona,AZ,West,LAB-351,Office Supplies,Labels,Label Model 351,6.1,1,0.3,0.95
ORD-2023-003522,2023-12-26,2023-12-30,Second Class,CUST-11210,Liam Nguyen,Home Office,United States,Albany,New York,NY,East,PHO-899,Technology,Phones,Phone Model 899,212.2,1,0.0,33.26
ORD-2023-004432,2023-12-26,2023-12-29,Second Class,CUST-10102,Lucas Khan,Consumer,United States,St. Paul,Minnesota,MN,Central,CHA-578,Furniture,Chairs,Chair Model 578,261.07,1,0.0,26.73
ORD-2023-004439,2023-12-26,2023-12-28,First Class,CUST-11125,Ethan Martinez,Consumer,United States,Los Angeles,California,CA,West,WOM-395,Clothing,Women's Apparel,Women's Apparel Model 395,271.53,4,0.1,51.17
ORD-2023-004659,2023-12-26,2023-12-30,Second Class,CUST-10524,Chen Patel,Consumer,United States,Atlanta,Georgia,GA,South,CAM-653,Technology,Cameras,Camera Model 653,1352.36,2,0.0,214.99
ORD-2023-004707,2023-12-26,2023-12-31,Standard Class,CUST-10673,Elena Chang,Home Office,United States,Philadelphia,Pennsylvania,PA,East,LAB-780,Office Supplies,Labels,Label Model 780,7.78,1,0.0,2.09
ORD-2023-005174,2023-12-26,2023-12-29,Second Class,CUST-10429,Chen Clark,Consumer,United States,Las Vegas,Nevada,NV,West,FUR-320,Furniture,Furnishings,Furnishing Model 320,106.62,2,0.0,17.29
ORD-2023-006179,2023-12-26,2024-01-02,Standard Class,CUST-10112,Isabella Rossi,Corporate,United States,San Diego,California,CA,West,LAP-942,Technology,Laptops,Laptop Model 942,3361.04,2,0.1,299.28
ORD-2023-006285,2023-12-26,2023-12-31,Standard Class,CUST-10634,Ken Smith,Consumer,United States,Boulder,Colorado,CO,West,ACC-313,Technology,Accessories,Accessorie Model 313,63.63,1,0.0,20.58
ORD-2023-006360,2023-12-26,2023-12-28,First Class,CUST-10056,Ananya Wilson,Consumer,United States,St. Louis,Missouri,MO,Central,LAP-624,Technology,Laptops,Laptop Model 624,1241.44,1,0.2,67.64
ORD-2023-006391,2023-12-26,2023-12-30,Standard Class,CUST-11103,Wei Clark,Corporate,United States,Austin,Texas,TX,Central,LAB-896,Office Supplies,Labels,Label Model 896,5.6,1,0.2,0.53
ORD-2023-006661,2023-12-26,2023-12-26,Same Day,CUST-10754,Elena Taylor,Corporate,United States,Las Vegas,Nevada,NV,West,STO-598,Office Supplies,Storage,Storage Model 598,139.64,1,0.0,38.45
ORD-2023-007293,2023-12-26,2023-12-31,Standard Class,CUST-11343,Liam Martinez,Corporate,United States,Tucson,Arizona,AZ,West,PAP-977,Office Supplies,Paper,Paper Model 977,24.3,1,0.15,5.25
ORD-2023-007934,2023-12-26,2023-12-27,Same Day,CUST-10654,Fatima Lewis,Consumer,United States,Las Vegas,Nevada,NV,West,ART-110,Office Supplies,Art,Art Model 110,34.4,5,0.3,0.78
ORD-2023-009588,2023-12-26,2023-12-28,Second Class,CUST-10351,Ahmed Garcia,Consumer,United States,Columbus,Ohio,OH,Central,DEC-316,Home & Kitchen,Decor,Decor Model 316,67.0,5,0.0,15.16
ORD-2023-002394,2023-12-27,2023-12-31,Standard Class,CUST-11329,Chen Garcia,Home Office,United States,Savannah,Georgia,GA,South,WOM-331,Clothing,Women's Apparel,Women's Apparel Model 331,86.88,1,0.0,20.18
ORD-2023-002498,2023-12-27,2024-01-03,Standard Class,CUST-11085,James Chang,Consumer,United States,Memphis,Tennessee,TN,South,PAP-433,Office Supplies,Paper,Paper Model 433,8.01,1,0.3,0.86
ORD-2023-002919,2023-12-27,2023-12-28,First Class,CUST-11039,Liam Patel,Corporate,United States,Sacramento,California,CA,West,BIN-548,Office Supplies,Binders,Binder Model 548,29.59,1,0.15,6.2
ORD-2023-002943,2023-12-27,2024-01-03,Standard Class,CUST-10678,Olivia Patel,Consumer,United States,Montgomery,Alabama,AL,South,APP-151,Home & Kitchen,Appliances,Appliance Model 151,593.39,1,0.0,64.9
ORD-2023-005084,2023-12-27,2023-12-31,Standard Class,CUST-10206,Emma Patel,Home Office,United States,Philadelphia,Pennsylvania,PA,East,KID-684,Clothing,Kids' Wear,Kids' Wear Model 684,123.35,3,0.0,34.1
ORD-2023-005600,2023-12-27,2024-01-02,Standard Class,CUST-11385,Daniel Smith,Corporate,United States,Jersey City,New Jersey,NJ,East,WOM-398,Clothing,Women's Apparel,Women's Apparel Model 398,149.98,1,0.15,26.97
ORD-2023-006714,2023-12-27,2023-12-29,Second Class,CUST-10839,Ava Kumar,Consumer,United States,St. Paul,Minnesota,MN,Central,STO-824,Office Supplies,Storage,Storage Model 824,109.41,1,0.0,23.26
ORD-2023-006983,2023-12-27,2023-12-29,First Class,CUST-10315,Omar Rossi,Corporate,United States,Orlando,Florida,FL,South,PHO-130,Technology,Phones,Phone Model 130,743.35,1,0.0,158.6
ORD-2023-008504,2023-12-27,2024-01-03,Standard Class,CUST-11330,Lucas Nguyen,Consumer,United States,Savannah,Georgia,GA,South,TAB-116,Furniture,Tables,Table Model 116,2330.32,4,0.0,149.76
ORD-2023-009269,2023-12-27,2023-12-31,Second Class,CUST-10719,Noah Young,Consumer,United States,Portland,Oregon,OR,West,ART-560,Office Supplies,Art,Art Model 560,32.03,1,0.1,5.67
ORD-2023-009767,2023-12-27,2024-01-02,Standard Class,CUST-10607,Robert Patel,Consumer,United States,San Diego,California,CA,West,CHA-460,Furniture,Chairs,Chair Model 460,278.28,1,0.1,8.98
ORD-2023-000042,2023-12-28,2024-01-01,Standard Class,CUST-10202,Mia Kumar,Corporate,United States,Minneapolis,Minnesota,MN,Central,CAM-876,Technology,Cameras,Camera Model 876,2477.95,4,0.15,153.34
ORD-2023-000325,2023-12-28,2024-01-01,Second Class,CUST-10568,Isabella Brown,Consumer,United States,San Francisco,California,CA,West,BOO-522,Furniture,Bookcases,Bookcase Model 522,1826.74,3,0.1,-9.05
ORD-2023-000777,2023-12-28,2024-01-02,Standard Class,CUST-10963,Olivia Patel,Home Office,United States,St. Louis,Missouri,MO,Central,WOM-617,Clothing,Women's Apparel,Women's Apparel Model 617,224.21,4,0.0,61.83
ORD-2023-003243,2023-12-28,2024-01-04,Standard Class,CUST-10052,Sara Nguyen,Home Office,United States,Los Angeles,California,CA,West,FOO-272,Clothing,Footwear,Footwear Model 272,171.45,1,0.1,26.62
ORD-2023-003270,2023-12-28,2024-01-01,Standard Class,CUST-10999,Emma Khan,Corporate,United States,Ann Arbor,Michigan,MI,Central,WOM-910,Clothing,Women's Apparel,Women's Apparel Model 910,365.55,4,0.1,66.51
ORD-2023-004383,2023-12-28,2024-01-03,Standard Class,CUST-10611,Ken Taylor,Consumer,United States,Portland,Oregon,OR,West,LAP-201,Technology,Laptops,Laptop Model 201,1464.4,1,0.15,107.54
ORD-2023-004472,2023-12-28,2023-12-29,First Class,CUST-10220,Nina Rossi,Consumer,United States,Tucson,Arizona,AZ,West,ACC-570,Technology,Accessories,Accessorie Model 570,46.04,1,0.2,8.46
ORD-2023-005415,2023-12-28,2023-12-29,Same Day,CUST-10165,Ananya Brown,Consumer,United States,Memphis,Tennessee,TN,South,PAP-615,Office Supplies,Paper,Paper Model 615,41.14,3,0.15,8.4
ORD-2023-005518,2023-12-28,2024-01-01,Standard Class,CUST-11332,Sofia Kumar,Corporate,United States,Pittsburgh,Pennsylvania,PA,East,PAP-753,Office Supplies,Paper,Paper Model 753,10.91,1,0.2,2.19
ORD-2023-005655,2023-12-28,2023-12-30,First Class,CUST-10881,James Anderson,Consumer,United States,Nashville,Tennessee,TN,South,PHO-915,Technology,Phones,Phone Model 915,623.89,1,0.3,-11.94
ORD-2023-005732,2023-12-28,2024-01-02,Standard Class,CUST-10529,Fatima Rossi,Consumer,United States,St. Louis,Missouri,MO,Central,ART-464,Office Supplies,Art,Art Model 464,12.63,2,0.4,0.33
ORD-2023-006002,2023-12-28,2024-01-04,Standard Class,CUST-10623,Elena Wilson,Consumer,United States,Minneapolis,Minnesota,MN,Central,APP-635,Home & Kitchen,Appliances,Appliance Model 635,452.99,3,0.15,31.49
ORD-2023-006173,2023-12-28,2023-12-29,First Class,CUST-10856,Jack Chang,Home Office,United States,Atlanta,Georgia,GA,South,STO-917,Office Supplies,Storage,Storage Model 917,31.7,1,0.2,1.53
ORD-2023-006835,2023-12-28,2024-01-04,Standard Class,CUST-11284,Arjun Walker,Consumer,United States,Pittsburgh,Pennsylvania,PA,East,FUR-238,Furniture,Furnishings,Furnishing Model 238,53.04,1,0.3,-1.0
ORD-2023-007407,2023-12-28,2023-12-31,Second Class,CUST-11163,Olivia Garcia,Consumer,United States,Pittsburgh,Pennsylvania,PA,East,WOM-187,Clothing,Women's Apparel,Women's Apparel Model 187,37.28,2,0.3,4.03
ORD-2023-009517,2023-12-28,2024-01-04,Standard Class,CUST-11287,Sara Rossi,Corporate,United States,Newark,New Jersey,NJ,East,PHO-139,Technology,Phones,Phone Model 139,1027.85,3,0.1,139.54
ORD-2023-000715,2023-12-29,2024-01-02,Second Class,CUST-10263,Ava Patel,Consumer,United States,Albany,New York,NY,East,ART-290,Office Supplies,Art,Art Model 290,40.88,1,0.2,4.68
ORD-2023-001455,2023-12-29,2024-01-03,Standard Class,CUST-10212,Fatima Garcia,Corporate,United States,San Francisco,California,CA,West,ACC-230,Technology,Accessories,Accessorie Model 230,156.07,2,0.15,45.83
ORD-2023-002415,2023-12-29,2024-01-02,Second Class,CUST-10310,Lucas Wilson,Corporate,United States,Miami,Florida,FL,South,BOO-743,Furniture,Bookcases,Bookcase Model 743,896.15,5,0.4,-117.15
ORD-2023-002474,2023-12-29,2024-01-02,Standard Class,CUST-10775,Emma Lewis,Corporate,United States,Detroit,Michigan,MI,Central,STO-147,Office Supplies,Storage,Storage Model 147,225.07,4,0.15,22.04
ORD-2023-002632,2023-12-29,2024-01-03,Standard Class,CUST-10408,Mary Patel,Consumer,United States,Newark,New Jersey,NJ,East,CAM-293,Technology,Cameras,Camera Model 293,544.47,2,0.1,55.67
ORD-2023-002858,2023-12-29,2024-01-04,Standard Class,CUST-10803,Wei Martinez,Consumer,United States,Richmond,Virginia,VA,East,CAM-687,Technology,Cameras,Camera Model 687,975.35,1,0.3,-80.5
ORD-2023-004429,2023-12-29,2024-01-05,Standard Class,CUST-10492,Carlos Taylor,Corporate,United States,Dallas,Texas,TX,Central,PAP-977,Office Supplies,Paper,Paper Model 977,13.2,2,0.1,3.27
ORD-2023-004720,2023-12-29,2024-01-03,Standard Class,CUST-10444,James Khan,Consumer,United States,Reno,Nevada,NV,West,TAB-764,Furniture,Tables,Table Model 764,674.13,1,0.15,-30.28
ORD-2023-005255,2023-12-29,2023-12-30,First Class,CUST-10423,Wei Johnson,Corporate,United States,Richmond,Virginia,VA,East,KID-378,Clothing,Kids' Wear,Kids' Wear Model 378,55.25,1,0.15,6.67
ORD-2023-005658,2023-12-29,2023-12-30,Same Day,CUST-10367,Sofia Taylor,Consumer,United States,Chicago,Illinois,IL,Central,LAP-811,Technology,Laptops,Laptop Model 811,1934.61,2,0.15,49.64
ORD-2023-005804,2023-12-29,2023-12-30,First Class,CUST-11132,Priya Johnson,Corporate,United States,Ann Arbor,Michigan,MI,Central,ART-745,Office Supplies,Art,Art Model 745,21.94,1,0.3,1.77
ORD-2023-006996,2023-12-29,2023-12-31,First Class,CUST-10206,Emma Patel,Home Office,United States,Raleigh,North Carolina,NC,South,LAP-922,Technology,Laptops,Laptop Model 922,1739.54,1,0.0,218.88
ORD-2023-007210,2023-12-29,2024-01-01,Second Class,CUST-10396,Isabella Clark,Corporate,United States,Minneapolis,Minnesota,MN,Central,WOM-998,Clothing,Women's Apparel,Women's Apparel Model 998,285.02,3,0.3,17.37
ORD-2023-007401,2023-12-29,2024-01-03,Standard Class,CUST-11111,James Davis,Consumer,United States,Eugene,Oregon,OR,West,COO-424,Home & Kitchen,Cookware,Cookware Model 424,115.42,2,0.0,20.34
ORD-2023-007469,2023-12-29,2024-01-03,Standard Class,CUST-11254,Fatima Patel,Consumer,United States,Memphis,Tennessee,TN,South,PHO-985,Technology,Phones,Phone Model 985,566.46,1,0.1,77.52
ORD-2023-007531,2023-12-29,2024-01-04,Standard Class,CUST-10171,Grace Kumar,Corporate,United States,St. Louis,Missouri,MO,Central,ACC-997,Technology,Accessories,Accessorie Model 997,190.01,2,0.1,48.03
ORD-2023-008775,2023-12-29,2024-01-05,Standard Class,CUST-10593,Wei Martinez,Consumer,United States,Los Angeles,California,CA,West,WOM-372,Clothing,Women's Apparel,Women's Apparel Model 372,102.17,1,0.2,11.02
ORD-2023-009444,2023-12-29,2024-01-03,Standard Class,CUST-10157,Liam Taylor,Consumer,United States,Spokane,Washington,WA,West,DEC-787,Home & Kitchen,Decor,Decor Model 787,173.87,2,0.0,38.84
ORD-2023-000059,2023-12-30,2023-12-31,First Class,CUST-10575,Arjun Kumar,Consumer,United States,Richmond,Virginia,VA,East,FUR-505,Furniture,Furnishings,Furnishing Model 505,500.6,5,0.15,32.26
ORD-2023-000106,2023-12-30,2024-01-03,Second Class,CUST-10211,Omar Martinez,Corporate,United States,Eugene,Oregon,OR,West,COO-409,Home & Kitchen,Cookware,Cookware Model 409,545.75,4,0.1,96.9
ORD-2023-000267,2023-12-30,2024-01-05,Standard Class,CUST-10964,Ahmed Young,Corporate,United States,Boulder,Colorado,CO,West,BIN-641,Office Supplies,Binders,Binder Model 641,8.32,1,0.3,1.4
ORD-2023-001378,2023-12-30,2023-12-30,Same Day,CUST-11362,Sara Anderson,Consumer,United States,Austin,Texas,TX,Central,CAM-876,Technology,Cameras,Camera Model 876,1689.39,3,0.15,142.27
ORD-2023-005232,2023-12-30,2024-01-05,Standard Class,CUST-10331,Mary Lee,Consumer,United States,Boulder,Colorado,CO,West,CAM-708,Technology,Cameras,Camera Model 708,2274.57,4,0.0,244.19
ORD-2023-005583,2023-12-30,2023-12-31,Same Day,CUST-10958,Emma Wilson,Home Office,United States,Newark,New Jersey,NJ,East,CAM-847,Technology,Cameras,Camera Model 847,2032.01,2,0.1,198.22
ORD-2023-006220,2023-12-30,2024-01-01,Second Class,CUST-10112,Isabella Rossi,Corporate,United States,Las Vegas,Nevada,NV,West,DEC-380,Home & Kitchen,Decor,Decor Model 380,151.51,2,0.3,3.6
ORD-2023-007346,2023-12-30,2024-01-03,Standard Class,CUST-10684,Ken Anderson,Corporate,United States,New York City,New York,NY,East,KID-703,Clothing,Kids' Wear,Kids' Wear Model 703,17.35,1,0.1,3.9
ORD-2023-008053,2023-12-30,2024-01-03,Standard Class,CUST-10133,Lucas Rossi,Corporate,United States,Albany,New York,NY,East,TAB-688,Furniture,Tables,Table Model 688,683.01,1,0.0,64.23
ORD-2023-001674,2023-12-31,2024-01-01,First Class,CUST-10667,Ananya Young,Home Office,United States,Richmond,Virginia,VA,East,PHO-515,Technology,Phones,Phone Model 515,319.34,3,0.3,-4.51
ORD-2023-002143,2023-12-31,2024-01-06,Standard Class,CUST-10987,Ananya Johnson,Consumer,United States,Dallas,Texas,TX,Central,STO-617,Office Supplies,Storage,Storage Model 617,52.33,1,0.1,7.32
ORD-2023-002278,2023-12-31,2024-01-04,Standard Class,CUST-10606,Lucas Lewis,Consumer,United States,Albany,New York,NY,East,DEC-283,Home & Kitchen,Decor,Decor Model 283,491.5,5,0.15,55.98
ORD-2023-002363,2023-12-31,2024-01-05,Standard Class,CUST-10892,Isabella Lee,Corporate,United States,Chicago,Illinois,IL,Central,COO-445,Home & Kitchen,Cookware,Cookware Model 445,202.38,3,0.0,43.67
ORD-2023-003483,2023-12-31,2024-01-06,Standard Class,CUST-10634,Ken Smith,Consumer,United States,Jersey City,New Jersey,NJ,East,CAM-772,Technology,Cameras,Camera Model 772,302.93,1,0.15,19.68
ORD-2023-004397,2023-12-31,2024-01-03,Second Class,CUST-11399,Isabella Brown,Corporate,United States,Philadelphia,Pennsylvania,PA,East,LAP-830,Technology,Laptops,Laptop Model 830,884.06,2,0.3,-41.37
ORD-2023-006522,2023-12-31,2024-01-03,Second Class,CUST-11064,Mary Rossi,Consumer,United States,Jersey City,New Jersey,NJ,East,FUR-938,Furniture,Furnishings,Furnishing Model 938,46.0,3,0.1,4.29
